58,POINT (77.1555 28.653117),57,U01543,Shadipur Depot,28.653117000000002,77.155500000000004
59,POINT (77.032508 28.619332),58,DC3568,Dwarka More Metro Station (Sewak Park),28.619332000000000,77.032508000000007
60,POINT (77.117267 28.73845),59,DC4623,Rohini Sec 16/17,28.738450000000000,77.117266999999998
61,POINT (76.986917 28.61255),60,DC3545,NajafGarh Delhi Gate,28.612549999999999,76.986917000000005
62,POINT (77.18505 28.540617),61,DC4600,Katwaria Sarai,28.540617000000001,77.185050000000004
63,POINT (77.284867 28.518333),62,DC1101,Okhla Depot IV CWS II,28.518332999999998,77.284867000000006
64,POINT (77.2111 28.7103),63,DC0058,Mukharji Nagar Tank,28.710300000000000,77.211100000000002
65,POINT (77.162267 28.687583),64,U01621,B-4 Keshav Puram,28.687583000000000,77.162267000000000
66,POINT (77.1946 28.651733),65,U02119,DB Gupta Market,28.651733000000000,77.194599999999994
67,POINT (77.318583 28.59875),66,DC4042,Satyam Apartments,28.598749999999999,77.318583000000004
68,POINT (77.2293 28.5879),67,U02769,Pragati Vihar,28.587900000000001,77.229299999999995
69,POINT (77.24665 28.629817),68,U03006,ITO Ring Road,28.629816999999999,77.246650000000002
70,POINT (77.049417 28.767867),69,U00494,Sultan Pur Crossing / Poothkhurd,28.767866999999999,77.049417000000005
71,POINT (77.26965 28.55735),70,DC0114,Kalka Ji Crossing,28.557350000000000,77.269649999999999
72,POINT (77.206953 28.689065),71,U02369,Shri Ram College,28.689064999999999,77.206952999999999
73,POINT (77.021823 28.646241),72,U00375,Chanchal Park,28.646241000000000,77.021822999999998
74,POINT (77.146333 28.5309),73,U01449,Kathuria Public School (Sai Darbar Mandir),28.530899999999999,77.146332999999998
75,POINT (77.134183 28.627517),74,U01308,Naraina Vihar,28.627517000000001,77.134182999999993
76,POINT (77.0872 28.7348),75,DC3854,Prehlad Vihar (Deep Vihar),28.734800000000000,77.087199999999996
77,POINT (77.1722 28.5848),76,U01784,Moti Bagh Gurudawara Nanakpura,28.584800000000001,77.172200000000004
78,POINT (77.265167 28.555533),77,U03195,Laghu Udyog Sansthan(ModiMill),28.555533000000000,77.265167000000005
79,POINT (77.169817 28.704881),78,DC4211,Shalimar Bagh A Block,28.704881000000000,77.169816999999995
80,POINT (77.102017 28.536233),79,DC4188,The Uppal Hotel,28.536232999999999,77.102017000000004
81,POINT (77.2373 28.559),80,U02866,Lady Shri Ram College,28.559000000000001,77.237300000000005
82,POINT (77.226083 28.61055),81,U99725,AkbarRoad,28.610550000000000,77.226083000000003
83,POINT (77.141583 28.574833),82,U00761,APS Colony,28.574833000000002,77.141582999999997
84,POINT (76.977685 28.569584),83,DC4454,Purani Basti Rewla Tajpur,28.569583999999999,76.977684999999994
85,POINT (77.19 28.5273),84,U02055,Lado Sarai Crossing,28.527300000000000,77.189999999999998
86,POINT (77.314417 28.668333),85,DC4231,Vivek Vihar Terminal,28.668333000000001,77.314417000000006
87,POINT (77.1799 28.7138),86,U01822KWP,Kewal Park,28.713799999999999,77.179900000000004
88,POINT (77.023583 28.598367),87,DC3936,National Law University Delhi,28.598367000000000,77.023583000000002
89,POINT (77.2976 28.513),88,DC0099,Onida Factory,28.513000000000002,77.297600000000003
90,POINT (77.2033 28.5966),89,U02282,Race Course,28.596599999999999,77.203299999999999
91,POINT (77.140383 28.72155),90,U01372,Haidarpur Water Works,28.721550000000001,77.140383000000000
92,POINT (77.210683 28.703583),91,U02453,BBM Cluster Depot,28.703582999999998,77.210683000000003
93,POINT (77.28215 28.6338),92,U03353,Shakarpur,28.633800000000001,77.282150000000001
94,POINT (77.1393 28.6711),93,U01357,Punjabi Bagh East,28.671099999999999,77.139300000000006
95,POINT (77.26965 28.635617),94,DC4125,Ramesh Park,28.635617000000000,77.269649999999999
96,POINT (77.260117 28.561333),95,U03162,SNPD,28.561333000000001,77.260116999999994
97,POINT (77.028469 28.803894),96,U00385,Bawana Depot,28.803894000000000,77.028469000000001
98,POINT (76.896927 28.507925),97,DC4019,Dauralla Border,28.507925000000000,76.896927000000005
99,POINT (77.014508 28.751714),98,DC4517,Chandpur Xing,28.751714000000000,77.014508000000006
100,POINT (77.0985 28.7458),99,U00949,Shahbad Dairy Block A,28.745799999999999,77.098500000000001
101,POINT (77.091517 28.51395),100,DC3631,Palam Colony Flyover,28.513950000000001,77.091516999999996
102,POINT (77.085675 28.613716),101,DC4709,Dabri Crossing (Pankha Road),28.613716000000000,77.085674999999995
103,POINT (77.001084 28.707177),102,U00302,Sir Chhotu Ram Polytechnic,28.707177000000001,77.001084000000006
104,POINT (77.2046 28.5327),103,U02303,Aurobindo College,28.532699999999998,77.204599999999999
105,POINT (77.09225 28.6635),104,U00860,Sunder Vihar,28.663499999999999,77.092250000000007
106,POINT (77.193833 28.537767),105,DC4603,NCERT,28.537766999999999,77.193832999999998
107,POINT (77.1897 28.5483),106,U02043,Jia Sarai,28.548300000000001,77.189700000000002
108,POINT (77.18875 28.632683),107,NS0391,Ridge Road,28.632683000000000,77.188749999999999
109,POINT (77.003299 28.565657),108,DC4749,Chhawla Village,28.565657000000002,77.003298999999998
110,POINT (77.08708 28.614332),109,DC4062,C2D Janakpuri,28.614332000000001,77.087080000000000
111,POINT (77.040204 28.566703),110,DC4726,Dwarka Sec-23 Crossing,28.566703000000000,77.040204000000003
112,POINT (77.126317 28.726767),111,DC4626,ESI Hospital,28.726766999999999,77.126317000000000
113,POINT (76.973148 28.553981),112,DC4772,Osho Dhyan Mandir Jhatikra Road,28.553981000000000,76.973147999999995
114,POINT (77.1452 28.6998),113,U01432,DAV School,28.699800000000000,77.145200000000003
115,POINT (76.8988 28.5977),114,U99774,Mata Din Kaur Public School,28.597700000000000,76.898799999999994
116,POINT (77.180733 28.768867),115,DC3797,Natthupura,28.768867000000000,77.180733000000004
117,POINT (77.175 28.578),116,U01817,South Moti Bagh,28.577999999999999,77.174999999999997
118,POINT (77.212283 28.63325),117,DC3751,Shaheed Bhagat Singh Marg,28.633250000000000,77.212282999999999
119,POINT (77.2438 28.5437),118,U02964,Pumposh Enclave,28.543700000000001,77.243799999999993
120,POINT (77.306183 28.612817),119,U03604,Trilokpuri 13 Block,28.612817000000000,77.306183000000004
121,POINT (77.25545 28.522667),120,U03101,Tara Apartment,28.522666999999998,77.255449999999996
122,POINT (77.229367 28.666867),121,U99914,ISBT Kashmere Gate,28.666867000000000,77.229366999999996
123,POINT (77.2197666666667 28.6943666666667),122,U02588,Mall Road,28.694366666666699,77.219766666666700
124,POINT (77.051543 28.621124),123,U00503,Om Vihar,28.621123999999998,77.051542999999995
125,POINT (77.285467 28.615767),124,DC0111,Samaspur Jagir Village,28.615767000000002,77.285466999999997
126,POINT (77.251689 28.527104),125,U03030,Narmada Apartment,28.527104000000001,77.251688999999999
127,POINT (77.142067 28.5744),126,U01758,APS Colony,28.574400000000001,77.142066999999997
128,POINT (77.134233 28.625783),127,U01302,Naraina Vihar,28.625782999999998,77.134232999999995
129,POINT (77.029167 28.725017),128,U99799,Shaheed Bhagat Singh Nagar,28.725017000000001,77.029167000000001
130,POINT (77.0947 28.6783),129,U00900,Peera Garhi Chowk,28.678300000000000,77.094700000000003
131,POINT (77.241917 28.593133),130,U02947,DPS / Police Station Nizamuddin (Lodhi Road),28.593133000000002,77.241917000000001
132,POINT (77.198924 28.565108),131,DC3671,Kamal Cinema,28.565107999999999,77.198924000000005
133,POINT (76.867383 28.557833),132,U00009,Dhansa Village,28.557832999999999,76.867383000000004
134,POINT (77.1683 28.6453),133,U01717,South Patel Nagar (Metro Station),28.645299999999999,77.168300000000002
135,POINT (77.1683 28.590667),134,DC3648,ARSD College / Dhaula Kuan,28.590667000000000,77.168300000000002
136,POINT (77.04895 28.727633),135,U00482,Sukhbeer Nagar,28.727633000000001,77.048950000000005
137,POINT (77.021478 28.579766),136,DC4334,Goyla Dairy,28.579765999999999,77.021478000000002
138,POINT (76.974469 28.618964),137,DC4500,New Anaj Mandi,28.618963999999998,76.974468999999999
139,POINT (77.056046 28.550845),138,DC4185,Dwarka Sec-21 Crossing,28.550844999999999,77.056045999999995
140,POINT (76.971267 28.610183),139,DC3548,Prem Nursary,28.610182999999999,76.971266999999997
141,POINT (77.167185 28.701641),140,DC4208,Wazir Pur Industrial Area/ Ashok Vihar Crossing,28.701640999999999,77.167185000000003
142,POINT (77.043846 28.543055),141,DC4477,Bharthal Village (Shyam Mandir),28.543054999999999,77.043846000000002
143,POINT (77.2222 28.5614),142,U02629,Ayurvigyan Nagar,28.561399999999999,77.222200000000001
144,POINT (77.1171 28.7136),143,U01101,Rohini Sec 7/9,28.713600000000000,77.117099999999994
145,POINT (77.2143 28.6674),144,DC0028,St Stephen Hospital,28.667400000000001,77.214299999999994
146,POINT (76.9904 28.5964),145,U00255,Durga Vihar,28.596399999999999,76.990399999999994
147,POINT (77.0885 28.6219),146,U00819,C-2-B Janakpuri,28.621900000000000,77.088499999999996
148,POINT (77.301483 28.623867),147,U03531,Saraswati Kunj,28.623867000000001,77.301483000000005
149,POINT (77.2328 28.562733),148,U99990MC,Central School (MCKR),28.562733000000001,77.232799999999997
150,POINT (77.175266 28.507994),149,U01828,Andheria More (Chhatarpur Metro Station),28.507994000000000,77.175265999999993
151,POINT (77.226 28.6724),150,U02700,Ludlow Castle,28.672400000000000,77.225999999999999
152,POINT (77.279467 28.6271),151,U03327,Shakar Pur School Block,28.627099999999999,77.279466999999997
153,POINT (77.027233 28.649733),152,DC3877,TilangPur Kotla,28.649733000000001,77.027232999999995
154,POINT (77.048783 28.6619),153,U00500,Rishal Garden,28.661899999999999,77.048783000000000
155,POINT (77.1404 28.675467),154,U01371,Punjabi Bagh Terminal,28.675467000000001,77.140400000000000
156,POINT (77.1853 28.7061),155,U01966,Model Town-III,28.706099999999999,77.185299999999998
157,POINT (77.2062166666667 28.62155),156,U02346,Kendriya Terminal (Pt. Pant Marg),28.621549999999999,77.206216666666705
158,POINT (77.2518 28.610933),157,U03052,Railway Road Bridge,28.610932999999999,77.251800000000003
159,POINT (77.068783 28.682317),158,U00615,Sultan Puri Crossing,28.682317000000001,77.068782999999996
160,POINT (77.2571 28.6726),159,U03126,Shastri Park,28.672599999999999,77.257099999999994
161,POINT (77.2979 28.6317),160,U03501,Government Senior Secondary School,28.631699999999999,77.297899999999998
162,POINT (77.2296 28.5415),161,DC0079,Chirag Dilli,28.541499999999999,77.229600000000005
163,POINT (77.119867 28.625217),162,U01128,PS Mayapuri,28.625216999999999,77.119866999999999
164,POINT (76.941952 28.561696),163,DC4414,KharKhari Rondh,28.561696000000001,76.941952000000001
165,POINT (77.303983 28.54925),164,DC105,Shaheen Bagh Thokar No 8 (A F Enclave ),28.549250000000001,77.303983000000002
166,POINT (77.24015 28.6155),165,U02901,ITPO Gate No. 3,28.615500000000001,77.240150000000000
167,POINT (76.984556 28.623999),166,DC4437,Shiv Enclave Dichau,28.623999000000001,76.984555999999998
168,POINT (76.983867 28.6173),167,U00217,Dichau Chowk,28.617300000000000,76.983867000000004
169,POINT (76.963135 28.5657),168,DC4460,Pandwala Village,28.565700000000000,76.963134999999994
170,POINT (77.1227 28.5954),169,U01158,Sadar Bazar,28.595400000000001,77.122699999999995
171,POINT (77.18525 28.7059333333333),170,U01977,Model Town III,28.705933333333299,77.185249999999996
172,POINT (77.132423 28.638199),171,U01333,Wood Market (Mansarovar Garden),28.638199000000000,77.132423000000003
173,POINT (77.228717 28.596683),172,U02757,Bharti Nagar,28.596682999999999,77.228717000000003
174,POINT (77.2334405 28.5901157),173,DC3959,Sunehari Pulla Depot / Jawaharlal  Nehru Stadium Terminal,28.590115699999998,77.233440500000000
175,POINT (77.134283 28.566367),174,U01288,Shankar Vihar/ National Highway 8,28.566367000000000,77.134282999999996
176,POINT (77.126809 28.54571),175,U01236,Mahipal Pur Village,28.545710000000000,77.126808999999994
177,POINT (77.194933 28.640867),176,U02237RS,Ravinder Rang Shala,28.640867000000000,77.194933000000006
178,POINT (77.1763 28.56125),177,U01835,R K Puram Nab,28.561250000000001,77.176299999999998
179,POINT (76.9783 28.6869),178,U00194,Tikri Hospital,28.686900000000001,76.978300000000004
180,POINT (77.118347 28.542143),179,U01114,Rangpuri,28.542142999999999,77.118347000000000
181,POINT (77.2122 28.6126),180,U02481,Udyog Bhawan,28.612600000000000,77.212199999999996
182,POINT (77.215367 28.695083),181,U02515,Vishwa Vidyalaya Metro Station,28.695083000000000,77.215367000000001
183,POINT (77.055183 28.667833),182,DC4397,ShivRam Park,28.667833000000002,77.055183000000000
184,POINT (77.082117 28.5217),183,U00736,Kapashera Border,28.521699999999999,77.082116999999997
185,POINT (77.1975 28.7387),184,U02176,Sant Nagar A-1,28.738700000000001,77.197500000000005
186,POINT (77.10395 28.60785),185,U01025,D Block Janakpuri,28.607849999999999,77.103949999999998
187,POINT (77.270033 28.703117),186,U03246,B-Block Yamuna Vihar,28.703116999999999,77.270032999999998
188,POINT (77.168417 28.601533),187,DC3837,APS School Dhaula Kuan,28.601533000000000,77.168417000000005
189,POINT (77.111 28.6282),188,U01057,DDU Hospital,28.628200000000000,77.111000000000004
190,POINT (77.0279 28.7031),189,U99789A,Rani Khera Bus Stand,28.703099999999999,77.027900000000002
191,POINT (77.1937 28.6882666666667),190,U02112,Rana Pratap Bagh,28.688266666666699,77.193700000000007
192,POINT (77.162867 28.7559),191,DC3625,Swaroop Nagar JJ Colony,28.755900000000000,77.162867000000006
193,POINT (77.212 28.5283),192,U02468,HaujRani / MaxHospital,28.528300000000002,77.212000000000003
194,POINT (77.2038 28.6572),193,U02291,Model Basti,28.657200000000000,77.203800000000001
195,POINT (77.116567 28.583167),194,U01096A,More Lines,28.583167000000000,77.116567000000003
196,POINT (77.0625 28.686583),195,DC3860,Kirari Railway Xing,28.686582999999999,77.062500000000000
197,POINT (77.158 28.558583),196,U01630PC,Indian AirLine Colony/Priya Cinema,28.558582999999999,77.158000000000001
198,POINT (77.22315 28.568367),197,U02596,South Extension,28.568366999999999,77.223150000000004
199,POINT (77.1325 28.7029),198,U01272,PitampuraMetro Stn (MadhuvanChowk),28.702900000000000,77.132499999999993
200,POINT (77.029958 28.794758),199,DC4523,Ishwar Colony,28.794758000000002,77.029957999999993
201,POINT (77.204517 28.569483),200,U02309,SJ Hospital,28.569483000000002,77.204516999999996
202,POINT (77.1512 28.6997),201,U01498,TV Tower (Power House),28.699700000000000,77.151200000000003
203,POINT (77.28395 28.689933),202,DC3982,Shiv Mandir,28.689933000000000,77.283950000000004
204,POINT (77.17605 28.6711),203,U01837,Shastri Nagar E Block,28.671099999999999,77.176050000000004
205,POINT (77.2237 28.5161),204,U02652,DIPSAR College of Pharmacy,28.516100000000002,77.223699999999994
206,POINT (77.097 28.6367),205,U00932,Tilak Nagar,28.636700000000001,77.096999999999994
207,POINT (77.2979 28.6455),206,U99881,Gagan Vihar,28.645499999999998,77.297899999999998
208,POINT (77.2037 28.6347),207,U02288,Gole Market,28.634699999999999,77.203699999999998
209,POINT (77.038017 28.654617),208,DC4374,Ranhola II,28.654616999999998,77.038016999999996
210,POINT (77.245673 28.531741),209,DC4703,Chandan Market Greater Kailash- II,28.531741000000000,77.245672999999996
211,POINT (77.1902 28.7307),210,DC3774,Christian Kabristan,28.730699999999999,77.190200000000004
212,POINT (77.3279 28.681),211,U03772,Seemapuri Old,28.681000000000001,77.327900000000000
213,POINT (77.1116 28.67755),212,U01035,New Multan Nagar,28.677550000000000,77.111599999999996
214,POINT (77.0408 28.6824),213,U00446,Swarn Park,28.682400000000001,77.040800000000004
215,POINT (76.997728 28.629012),214,DC4311,Dichau Kalan Depot,28.629011999999999,76.997727999999995
216,POINT (77.315683 28.63225),215,U03662,Gazipur Village,28.632249999999999,77.315683000000007
217,POINT (77.303983 28.549117),216,DC3688,Shaheen Bagh Thokar No. 8 (AF Enclave),28.549116999999999,77.303983000000002
218,POINT (76.960371 28.671106),217,DC4766,Fire Station Tikri Village,28.671106000000002,76.960370999999995
219,POINT (77.255533 28.6992),218,DC3588,Garhi Maidu,28.699200000000001,77.255533000000000
220,POINT (77.14725 28.673017),219,U01467,Power House,28.673017000000002,77.147250000000000
221,POINT (77.283917 28.666167),220,U03384,East Azad Nagar,28.666167000000002,77.283917000000002
222,POINT (77.228467 28.5978),221,U02747,Bharti Nagar,28.597799999999999,77.228466999999995
223,POINT (77.192833 28.644583),222,U02105,Pusa Road Petrol Pump Sadhu Vaswani Marg,28.644583000000001,77.192832999999993
224,POINT (77.017944 28.619772),223,DC3542,Nangli Dairy,28.619772000000001,77.017944000000000
225,POINT (77.012067 28.618),224,DC3565,Arjun Park,28.617999999999999,77.012067000000002
226,POINT (77.253435 28.525582),225,DC0078,Alaknanda Apartments,28.525582000000000,77.253434999999996
227,POINT (77.2119 28.5285),226,U02462,HaujRani / MaxHospital,28.528500000000001,77.211900000000000
228,POINT (77.04895 28.727533),227,U00484,Sukhbeer Nagar,28.727533000000001,77.048950000000005
229,POINT (77.20015 28.72095),228,DC0055,CV Raman ITI,28.720949999999998,77.200149999999994
230,POINT (77.121833 28.729833),229,U01153,Rohini Depot II,28.729832999999999,77.121832999999995
231,POINT (77.125417 28.654783),230,U01196,Rajdhani College / Raja Garden,28.654782999999998,77.125416999999999
232,POINT (77.1785 28.5642),231,U01859,RK Puram Sec-1,28.564200000000000,77.178500000000000
233,POINT (77.215633 28.63275),232,U02523A,Shivaji Stadium Terminal,28.632750000000001,77.215632999999997
234,POINT (77.1509 28.588067),233,U01541,Maharana Pratap Chowk,28.588066999999999,77.150899999999993
235,POINT (76.9918 28.5933),234,U00262,Deenpur Village,28.593299999999999,76.991799999999998
236,POINT (77.1558 28.696),235,U01546,Punjab Kesari (Subhash Palace Depot),28.696000000000002,77.155799999999999
237,POINT (77.2031 28.6352),236,U02272,Gole Market,28.635200000000001,77.203100000000006
238,POINT (77.129167 28.724633),237,U01243,Vidya Marg Apartments,28.724633000000001,77.129166999999995
239,POINT (77.296567 28.516117),238,DC0117,Ali Village,28.516117000000001,77.296566999999996
240,POINT (77.054099 28.682022),239,DC3711,Qamruddin Nagar Terminal,28.682022000000000,77.054098999999994
241,POINT (77.1138 28.6104),240,U01080,Janak Setu,28.610399999999998,77.113799999999998
242,POINT (77.0964 28.69875),241,DC0011,Avantika Crossing,28.698750000000000,77.096400000000003
243,POINT (77.157317 28.559967),242,DC3757,Modern School  Vasant Vihar F Block,28.559967000000000,77.157317000000006
244,POINT (77.027234 28.649406),243,U00383,TilangPur Kotla,28.649405999999999,77.027234000000007
245,POINT (77.087767 28.746817),244,DC3857,Krishna Colony,28.746817000000000,77.087766999999999
246,POINT (76.964667 28.767583),245,DC4689,Balaji Enclave,28.767582999999998,76.964667000000006
247,POINT (77.214833 28.688417),246,U99879,Delhi University,28.688417000000001,77.214832999999999
248,POINT (77.1011833333333 28.6956166666667),247,U00979,Mangolpur Kalan Village,28.695616666666702,77.101183333333296
249,POINT (77.105367 28.69465),248,U01014,Mangolpuri School,28.694649999999999,77.105367000000001
250,POINT (77.2306 28.5328),249,U02789,Sheikh Sarai More,28.532800000000002,77.230599999999995
251,POINT (77.095746 28.857652),250,DC4543,C P J College,28.857652000000002,77.095746000000005
252,POINT (77.040983 28.602567),251,U00449,Dwarka Sec 13-3 Xing,28.602567000000001,77.040982999999997
253,POINT (77.064933 28.682006),252,U00592,Nangloi Metro Station,28.682006000000001,77.064932999999996
254,POINT (77.021694 28.779314),253,DC4520,Shri Krishna Gaushala,28.779313999999999,77.021693999999997
255,POINT (77.10435 28.639983),254,U01013,Meenakshi Garden,28.639983000000001,77.104349999999997
256,POINT (77.1149 28.631),255,U01082,Swarg Ashram,28.631000000000000,77.114900000000006
257,POINT (77.1014 28.717233),256,U00982,Rithala Village,28.717233000000000,77.101399999999998
258,POINT (77.2512 28.5621),257,U03046,Garhi Gaon,28.562100000000001,77.251199999999997
259,POINT (77.084483 28.645917),258,U00767,CRPF Camp,28.645917000000001,77.084483000000006
260,POINT (77.2492 28.5486),259,U03029,Nehru Place,28.548600000000000,77.249200000000002
261,POINT (77.133483 28.60265),260,NS0257,Thimiyan Park,28.602650000000001,77.133482999999998
262,POINT (77.3303 28.6885),261,U03790,Shalimar Garden Crossing,28.688500000000001,77.330299999999994
263,POINT (76.983843 28.616915),262,DC4314,Dichau Chowk,28.616914999999999,76.983842999999993
264,POINT (77.200983 28.644),263,U02237,Meghdoot Bhawan,28.643999999999998,77.200982999999994
265,POINT (77.315183 28.65965),264,U03640,Yojana Vihar,28.659649999999999,77.315183000000005
266,POINT (77.1371 28.7111),265,U01331,Pittam Pura R U-Block,28.711099999999998,77.137100000000004
267,POINT (77.111967 28.652783),266,DC102,Tagore Garden D Block,28.652782999999999,77.111967000000007
268,POINT (77.1798 28.5723),267,U01871,RK Puram Sec-12,28.572299999999998,77.179800000000000
269,POINT (77.3008 28.63095),268,U03521,Prince Apartment,28.630949999999999,77.300799999999995
270,POINT (77.246633 28.734583),269,DC3734,Pusta No 5 Sonia Vihar,28.734583000000001,77.246633000000003
271,POINT (77.1988 28.754),270,U02193,Burari Village,28.754000000000001,77.198800000000006
272,POINT (77.275417 28.561083),271,U03277,Holy Family Hospital,28.561083000000000,77.275417000000004
273,POINT (77.199257 28.632285),272,DC4122,Laxmi Narayan Temple,28.632285000000000,77.199257000000003
274,POINT (76.9071 28.531783),273,DC4022,Jhuljhuli Crossing,28.531783000000001,76.907100000000000
275,POINT (77.2211 28.6614),274,U02606,Novelty Cinema,28.661400000000000,77.221100000000007
276,POINT (77.2903 28.620183),275,U03433,Dharma Apartment,28.620183000000001,77.290300000000002
277,POINT (77.3145 28.667933),276,DC4082,Vivek Vihar Terminal,28.667933000000001,77.314499999999995
278,POINT (76.978565 28.612021),277,U00190,Nazafgarh Dhansa More,28.612020999999999,76.978565000000003
279,POINT (77.029949 28.618905),278,U00389,Kakrola More,28.618905000000002,77.029949000000002
280,POINT (77.158617 28.731183),279,U01582,GTK Depot,28.731183000000001,77.158617000000007
281,POINT (77.306815 28.635993),280,U03587,Hasanpur Depot,28.635992999999999,77.306815000000000
282,POINT (77.1455 28.640183),281,DC3917,Loha Mandi,28.640183000000000,77.145499999999998
283,POINT (77.199067 28.605717),282,DC4251,Teen Murti,28.605716999999999,77.199066999999999
